TWEET,Geo,latitude,logitude,id,created_at,retweet_count,coordinates
"Was extremely tired today (and irritated that the gym’s going to be closed for another 30 days) so I got a circuit run on the road today. #runner #nike #running #workout #fitness. @ Salem, Ohio https://t.co/t7Bbo88QpY","{'coordinates': [40.9009, -80.8528], 'type': 'Point'}",40.9009,-80.8528,1.24513E+18,Tue Mar 31 23:37:30 +0000 2020,0,"{'coordinates': [-80.8528, 40.9009], 'type': 'Point'}"
"Maroondah Hwy  (B360), Healesville - Road Closed, Maroondah Highway/Black Spur CLOSES between… https://t.co/rQxsx02XM8 #victraffic","{'coordinates': [-37.60621348, 145.61391968], 'type': 'Point'}",-37.60621348,145.6139197,1.24512E+18,Tue Mar 31 22:45:02 +0000 2020,0,"{'coordinates': [145.61391968, -37.60621348], 'type': 'Point'}"
"Calder Hwy  (A79), Hattah - Road Closed, The Calder Highway is blocked near Hattah-Robinvale Road due… https://t.co/O8ZbvIXDRj #victraffic","{'coordinates': [-34.76372067, 142.2799269], 'type': 'Point'}",-34.76372067,142.2799269,1.24511E+18,Tue Mar 31 22:09:03 +0000 2020,0,"{'coordinates': [142.2799269, -34.76372067], 'type': 'Point'}"
"La Mountain Rd  (C512), Cambarville - Road Closed, Lake Mountain Road is closed until further notice.… https://t.co/uYb70K1Q8b #victraffic","{'coordinates': [-37.5324695, 145.83761928], 'type': 'Point'}",-37.5324695,145.8376193,1.2451E+18,Tue Mar 31 21:33:02 +0000 2020,0,"{'coordinates': [145.83761928, -37.5324695], 'type': 'Point'}"
Closed Road Maintenance request at 4303 1 A St NW https://t.co/XyR2okRSUk. Redirect to roads / other business unit.,"{'coordinates': [51.09052334, -114.06640401], 'type': 'Point'}",51.09052334,-114.066404,1.2451E+18,Tue Mar 31 21:29:42 +0000 2020,0,"{'coordinates': [-114.06640401, 51.09052334], 'type': 'Point'}"
"Closed Road Maintenance request at 13770 15 St NE https://t.co/qRyFtS8MUD. Issue resolved - close sr. ah &gt; inspected this location and road is snow covered at this time , dust is not an issue.","{'coordinates': [51.17575402, -114.01441447], 'type': 'Point'}",51.17575402,-114.0144145,1.24506E+18,Tue Mar 31 18:54:43 +0000 2020,0,"{'coordinates': [-114.01441447, 51.17575402], 'type': 'Point'}"
"Burke Rd , Kew - lanes closed northbound, Left lane closed northbound at Harp Road due to a collision.… https://t.co/SPe9gIBITE #victraffic","{'coordinates': [-37.80079008, 145.06252076], 'type': 'Point'}",-37.80079008,145.0625208,1.24506E+18,Tue Mar 31 18:48:02 +0000 2020,0,"{'coordinates': [145.06252076, -37.80079008], 'type': 'Point'}"
"Closed Road Maintenance request at 1715 17 Av SE https://t.co/8IHpTWH3FH. Completed - close sr. mt,mar 31. upon inspection at location based off information address and picture provided, it is unclear as to what the participant is requesting. i have... https://t.co/VklhtHNLNY","{'coordinates': [51.03756072, -114.02397661], 'type': 'Point'}",51.03756072,-114.0239766,1.24506E+18,Tue Mar 31 18:39:43 +0000 2020,0,"{'coordinates': [-114.02397661, 51.03756072], 'type': 'Point'}"
225912: Stationary Vehicle on N1 Southbound after Ramp to New Road. Left shoulder closed. Drive Carefully,"{'coordinates': [-25.97703013, 28.12735704], 'type': 'Point'}",-25.97703013,28.12735704,1.24505E+18,Tue Mar 31 17:49:54 +0000 2020,0,"{'coordinates': [28.12735704, -25.97703013], 'type': 'Point'}"
225910: Incident on N1 Southbound after Ramp from Lynnwood Road. Left lane closed. Drive Carefully,"{'coordinates': [-25.76989119, 28.27416594], 'type': 'Point'}",-25.76989119,28.27416594,1.24498E+18,Tue Mar 31 13:46:47 +0000 2020,1,"{'coordinates': [28.27416594, -25.76989119], 'type': 'Point'}"
#NeweyGoodmanPark in walking distance. Stratford Road #HallGreen. There is new cul-de-sac's to the far right. My one daily walk during lockdown (not going out every day). The playground is now closed. But the… https://t.co/JrkRLcD83L,"{'coordinates': [52.4240407, -1.8402723], 'type': 'Point'}",52.4240407,-1.8402723,1.24498E+18,Tue Mar 31 13:36:45 +0000 2020,0,"{'coordinates': [-1.8402723, 52.4240407], 'type': 'Point'}"
225907: Stationary Vehicle on N1 Northbound after Ramp from Old Johannesburg Road. Left lane closed. Drive Carefully,"{'coordinates': [-25.89542757, 28.16419748], 'type': 'Point'}",-25.89542757,28.16419748,1.24498E+18,Tue Mar 31 13:24:37 +0000 2020,0,"{'coordinates': [28.16419748, -25.89542757], 'type': 'Point'}"
"A motorcyclist passed a road blocked with a big sign written in Javanese: ""Kulo Tutup, Di Rumah Wae"" (We are closed, Stay at home).
.
Villages in southern Jogjakarta have chosen to voluntarily close alternative… https://t.co/HxhDfQ9AiN","{'coordinates': [-7.80138889, 110.36444444], 'type': 'Point'}",-7.80138889,110.3644444,1.24496E+18,Tue Mar 31 12:20:51 +0000 2020,0,"{'coordinates': [110.36444444, -7.80138889], 'type': 'Point'}"
94698: (Update) Crash (Multi Vehicle) on N3 Northbound after Ramp from Cliffdale I/C. 3 road closed. https://t.co/0xC1peEVwY,"{'coordinates': [-29.77186974, 30.68850354], 'type': 'Point'}",-29.77186974,30.68850354,1.24491E+18,Tue Mar 31 08:33:23 +0000 2020,2,"{'coordinates': [30.68850354, -29.77186974], 'type': 'Point'}"
"Warburton Hwy  (B380), Launching Place - Road Closed, Closed between Carter Street and Don Road, due… https://t.co/XlIi0YmQL7 #victraffic","{'coordinates': [-37.77631689, 145.57706408], 'type': 'Point'}",-37.77631689,145.5770641,1.24489E+18,Tue Mar 31 07:27:02 +0000 2020,0,"{'coordinates': [145.57706408, -37.77631689], 'type': 'Point'}"
"Pound Rd , Hampton Park - lanes closed eastbound, Collision in the intersection of Pound Road at the… https://t.co/kLKSkbdq0N #victraffic","{'coordinates': [-38.02588615, 145.24842909], 'type': 'Point'}",-38.02588615,145.2484291,1.24488E+18,Tue Mar 31 06:54:02 +0000 2020,0,"{'coordinates': [145.24842909, -38.02588615], 'type': 'Point'}"
94699: Crash on N3 Westbound after Ramp to Cliffdale I/C (Sterkspruit Road). Left shoulder closed. Expect Delays https://t.co/j44bwDnCzY,"{'coordinates': [-29.7719276, 30.6856578], 'type': 'Point'}",-29.7719276,30.6856578,1.24487E+18,Tue Mar 31 06:16:24 +0000 2020,1,"{'coordinates': [30.6856578, -29.7719276], 'type': 'Point'}"
"Bells Flat Rd , Yackandandah - Road Closed, Closed for essential bridge works between Service Basin… https://t.co/KPx7tFnIw2 #victraffic","{'coordinates': [-36.33497996, 146.82449552], 'type': 'Point'}",-36.33497996,146.8244955,1.24482E+18,Tue Mar 31 02:39:02 +0000 2020,0,"{'coordinates': [146.82449552, -36.33497996], 'type': 'Point'}"
Closed Snow on Road request at 8 Arbour Butte Cr NW https://t.co/0JX6KZ9mz5. Move to 7 day snic plan. https://t.co/QhZCGrON1u,"{'coordinates': [51.14053467, -114.19673927], 'type': 'Point'}",51.14053467,-114.1967393,1.24478E+18,Tue Mar 31 00:14:45 +0000 2020,0,"{'coordinates': [-114.19673927, 51.14053467], 'type': 'Point'}"
"Whitehall St , Yarraville - lanes closed southbound, Left lane closed southbound at Somerville Road… https://t.co/TBbHssspg0 #victraffic","{'coordinates': [-37.81466924, 144.89976826], 'type': 'Point'}",-37.81466924,144.8997683,1.24477E+18,Mon Mar 30 23:39:02 +0000 2020,0,"{'coordinates': [144.89976826, -37.81466924], 'type': 'Point'}"
"Closed Road Maintenance request at 80 Shawglen Rd SW https://t.co/MTSXzhh0XI. Completed - close sr. march 30, 2020. jm. grader will be dispatched to this location and attempt to open up catch basin. https://t.co/gUjQ3uDkme","{'coordinates': [50.90468104, -114.07254181], 'type': 'Point'}",50.90468104,-114.0725418,1.24476E+18,Mon Mar 30 22:59:42 +0000 2020,0,"{'coordinates': [-114.07254181, 50.90468104], 'type': 'Point'}"
"Western Hwy  (A8), Wail - Road Closed, The Western Highway is closed in both directions near Barbers… https://t.co/p889CNGuyC #victraffic","{'coordinates': [-36.5390301, 142.11464825], 'type': 'Point'}",-36.5390301,142.1146483,1.24476E+18,Mon Mar 30 22:51:02 +0000 2020,0,"{'coordinates': [142.11464825, -36.5390301], 'type': 'Point'}"
"St Georges Rd , Northcote - Traffic Alert, Left lane closed outbound just after Beavers Road due to… https://t.co/n4Q4vzMrvp #victraffic","{'coordinates': [-37.76591938, 144.99171516], 'type': 'Point'}",-37.76591938,144.9917152,1.24476E+18,Mon Mar 30 22:39:02 +0000 2020,0,"{'coordinates': [144.99171516, -37.76591938], 'type': 'Point'}"
"Keilor Rd , Essendon - Road Closed, Keilor Road is closed between Roberts Street and OShannassy Street… https://t.co/tEVmGIAm4y #victraffic","{'coordinates': [-37.73978975, 144.89857253], 'type': 'Point'}",-37.73978975,144.8985725,1.24473E+18,Mon Mar 30 20:54:03 +0000 2020,0,"{'coordinates': [144.89857253, -37.73978975], 'type': 'Point'}"
"Keilor Rd , Essendon - Road Closed, Keilor Road is closed between Hoffmans Road and McCracken Street… https://t.co/tEVmGIiLd0 #victraffic","{'coordinates': [-37.73978975, 144.89857253], 'type': 'Point'}",-37.73978975,144.8985725,1.24472E+18,Mon Mar 30 20:18:02 +0000 2020,0,"{'coordinates': [144.89857253, -37.73978975], 'type': 'Point'}"
"Keilor Rd , Essendon - Road Closed, Keilor Road is closed between Hoffmans Road and McCracken Street… https://t.co/tEVmGIAm4y #victraffic","{'coordinates': [-37.73978975, 144.89857253], 'type': 'Point'}",-37.73978975,144.8985725,1.24472E+18,Mon Mar 30 20:03:03 +0000 2020,0,"{'coordinates': [144.89857253, -37.73978975], 'type': 'Point'}"
Closed Road Maintenance request at 701 18 Av NW https://t.co/qOe9eUoYWk. Redirect to roads / other business unit. https://t.co/6xEWsH52Cv,"{'coordinates': [51.06861799, -114.07649358], 'type': 'Point'}",51.06861799,-114.0764936,1.24471E+18,Mon Mar 30 19:49:45 +0000 2020,0,"{'coordinates': [-114.07649358, 51.06861799], 'type': 'Point'}"
"Glen Eira Rd , Caulfield - Road Closed, Police are directing traffic in both directions between… https://t.co/dmvTfSZSOr #victraffic","{'coordinates': [-37.87959013, 145.01980583], 'type': 'Point'}",-37.87959013,145.0198058,1.2447E+18,Mon Mar 30 18:45:02 +0000 2020,0,"{'coordinates': [145.01980583, -37.87959013], 'type': 'Point'}"
Closed Road Maintenance request at Fairmount Dr SE Southeast Calgary Calgary https://t.co/jUZXCx73ID. Completed - close sr. filled with cold mix asphalt.,"{'coordinates': [50.9722416, -114.0591953], 'type': 'Point'}",50.9722416,-114.0591953,1.24468E+18,Mon Mar 30 17:54:43 +0000 2020,0,"{'coordinates': [-114.0591953, 50.9722416], 'type': 'Point'}"
03.27.2020 a closed public restroom during the coronavirus pandemic. Photo taken while walking🚶🏾around the park 🌳🌲 🌞 that helped nurture that day’s anxiety attack. @ BREC's Highland Road Community Park https://t.co/4Ex4CWGkrj,"{'coordinates': [30.35244244, -91.07268922], 'type': 'Point'}",30.35244244,-91.07268922,1.24468E+18,Mon Mar 30 17:41:43 +0000 2020,0,"{'coordinates': [-91.07268922, 30.35244244], 'type': 'Point'}"
"Closed Snow on Road request at 76 Chaparral Cr SE https://t.co/wcG1H2yip8. Completed - close sr. march 30, 2020. jm. sander will be dispatched to this location to lay down some salt. the ice will naturally melt to the catch basin. https://t.co/ik8AtdHAQe","{'coordinates': [50.8892512, -114.0332066], 'type': 'Point'}",50.8892512,-114.0332066,1.24467E+18,Mon Mar 30 17:09:42 +0000 2020,0,"{'coordinates': [-114.0332066, 50.8892512], 'type': 'Point'}"
Closed Snow on Road request at 47 Woodford Cr SW https://t.co/vkkePT2p20. Completed. post office issue; not on road. https://t.co/q0O6DCfhVH,"{'coordinates': [50.95000747, -114.12163695], 'type': 'Point'}",50.95000747,-114.121637,1.24464E+18,Mon Mar 30 14:54:45 +0000 2020,0,"{'coordinates': [-114.12163695, 50.95000747], 'type': 'Point'}"
Closed Snow on Road request at 804 5 Av NW https://t.co/AoPnACOCUO. Issue resolved - close sr. grader dispatched to plow area today js. https://t.co/npSenrXqcP,"{'coordinates': [51.05840094, -114.08363066], 'type': 'Point'}",51.05840094,-114.0836307,1.24461E+18,Mon Mar 30 13:04:43 +0000 2020,0,"{'coordinates': [-114.08363066, 51.05840094], 'type': 'Point'}"
"Coburns Rd  (C801), Melton West - Road Closed, Road closed in both directions over the Western… https://t.co/7ngXhPNgfE #victraffic","{'coordinates': [-37.69015989, 144.56705903], 'type': 'Point'}",-37.69015989,144.567059,1.24449E+18,Mon Mar 30 05:21:03 +0000 2020,0,"{'coordinates': [144.56705903, -37.69015989], 'type': 'Point'}"
"St Georges Rd , Northcote - lanes closed northbound, Outbound lanes of St Georges Road are closed from… https://t.co/MEED5727bj #victraffic","{'coordinates': [-37.76011854, 144.99286157], 'type': 'Point'}",-37.76011854,144.9928616,1.24445E+18,Mon Mar 30 02:39:02 +0000 2020,0,"{'coordinates': [144.99286157, -37.76011854], 'type': 'Point'}"
"Dreaming of sushi? We sure are 😞As of now, we are still closed until further notice. Can’t wait to hit the road again, but for now pics will do!

#sushiuno #idreamofsushi #sushi #sushilove #sushichef #sandiego… https://t.co/5d6zF3UJcE","{'coordinates': [32.7155, -117.1585], 'type': 'Point'}",32.7155,-117.1585,1.24442E+18,Mon Mar 30 00:31:57 +0000 2020,0,"{'coordinates': [-117.1585, 32.7155], 'type': 'Point'}"
"Calder Fwy  (M79), Keilor - lanes closed outbound, Left lane closed outbound near Green Gully Road due… https://t.co/jk2svxfXE0 #victraffic","{'coordinates': [-37.71241253, 144.83096813], 'type': 'Point'}",-37.71241253,144.8309681,1.24439E+18,Sun Mar 29 22:39:02 +0000 2020,0,"{'coordinates': [144.83096813, -37.71241253], 'type': 'Point'}"
"Heaths Rd  (C701), Hoppers Crossing - lanes closed eastbound, Heaths Road, Hoppers Crossing closed to… https://t.co/Ew0JLk2FF8 #victraffic","{'coordinates': [-37.87746972, 144.68281004], 'type': 'Point'}",-37.87746972,144.68281,1.24439E+18,Sun Mar 29 22:30:02 +0000 2020,0,"{'coordinates': [144.68281004, -37.87746972], 'type': 'Point'}"
"Hopkins Hwy  (B120), Bushfield - Road Closed, The Hopkins Highway is closed in both directions near… https://t.co/WmWTWIUynq #victraffic","{'coordinates': [-38.31953693, 142.51419796], 'type': 'Point'}",-38.31953693,142.514198,1.24437E+18,Sun Mar 29 20:57:02 +0000 2020,0,"{'coordinates': [142.51419796, -38.31953693], 'type': 'Point'}"
"Cameron Drive  (C328), Mount Macedon - Road Closed. #victraffic","{'coordinates': [-37.37077527, 144.58328113], 'type': 'Point'}",-37.37077527,144.5832811,1.24437E+18,Sun Mar 29 20:51:02 +0000 2020,0,"{'coordinates': [144.58328113, -37.37077527], 'type': 'Point'}"
Closed Snow on Road request at 435 Capri Av NW https://t.co/ioxkubsgiR. Move to 7 day snic plan. https://t.co/RMcDR2YxnM,"{'coordinates': [51.09526203, -114.12571366], 'type': 'Point'}",51.09526203,-114.1257137,1.24437E+18,Sun Mar 29 20:45:50 +0000 2020,0,"{'coordinates': [-114.12571366, 51.09526203], 'type': 'Point'}"
Closed Snow on Road request at 1043 75 Av SW https://t.co/rYRshSDM6Q. Move to 7 day snic plan. https://t.co/B4kOID7DR8,"{'coordinates': [50.98533658, -114.08673295], 'type': 'Point'}",50.98533658,-114.086733,1.24437E+18,Sun Mar 29 20:45:47 +0000 2020,0,"{'coordinates': [-114.08673295, 50.98533658], 'type': 'Point'}"
Closed Road Maintenance request at 4151 44 Av NE https://t.co/Umt0A72why. No action required - close sr. very minor. no action. https://t.co/I791RK3Ho4,"{'coordinates': [51.09227475, -113.97270676], 'type': 'Point'}",51.09227475,-113.9727068,1.24437E+18,Sun Mar 29 20:45:40 +0000 2020,0,"{'coordinates': [-113.97270676, 51.09227475], 'type': 'Point'}"
"West Gate Fwy  (M1), Brooklyn - lanes closed inbound, Middle lane closed inbound near Millers Road due… https://t.co/585CqiV6S5 #victraffic","{'coordinates': [-37.82469646, 144.84889004], 'type': 'Point'}",-37.82469646,144.84889,1.24436E+18,Sun Mar 29 20:09:02 +0000 2020,0,"{'coordinates': [144.84889004, -37.82469646], 'type': 'Point'}"
"94685: Stationary Vehicle on N3 Westbound before Ramp to Umlaas Road. Left lane closed. Drive Carefully. 
https://t.co/F2AoJLOyQB https://t.co/yrzwyFEveV","{'coordinates': [-29.7287294, 30.51224378], 'type': 'Point'}",-29.7287294,30.51224378,1.24424E+18,Sun Mar 29 12:09:45 +0000 2020,0,"{'coordinates': [30.51224378, -29.7287294], 'type': 'Point'}"
"At 7:25 AM EDT, 1 NNE Linden [Washington Co, PA] EMERGENCY MNGR reports FLOOD. LINDEN CREEK ROAD IN AREA OF CHESLOCK ROAD CLOSED DUE TO FLOODING https://t.co/VU9vyB16pJ","{'coordinates': [40.24, -80.14], 'type': 'Point'}",40.24,-80.14,1.24423E+18,Sun Mar 29 11:39:37 +0000 2020,2,"{'coordinates': [-80.14, 40.24], 'type': 'Point'}"
"At 11:30 PM EDT, 2 W Claysville [Washington Co, PA] EMERGENCY MNGR reports FLASH FLOOD. HICKS ROAD AND LAKE ROAD CLOSED DUE TO FLOODING. https://t.co/XB8nfryUZS","{'coordinates': [40.12, -80.45], 'type': 'Point'}",40.12,-80.45,1.24411E+18,Sun Mar 29 03:32:59 +0000 2020,2,"{'coordinates': [-80.45, 40.12], 'type': 'Point'}"
"At 11:30 PM EDT, 2 W Claysville [Washington Co, PA] EMERGENCY MNGR reports FLASH FLOOD. HICKS ROAD AND LAKE ROAD CLOSED DUE TO FLOODING. https://t.co/IqGGuAbsWr","{'coordinates': [40.12, -80.45], 'type': 'Point'}",40.12,-80.45,1.24411E+18,Sun Mar 29 03:32:59 +0000 2020,0,"{'coordinates': [-80.45, 40.12], 'type': 'Point'}"
"At 8:40 PM CDT, 4 SE Evansville [Vanderburgh Co, IN] PUBLIC reports FLASH FLOOD. REPORT FROM MPING: STREET/ROAD FLOODING; STREET/ROAD CLOSED; VEHICLES STRANDED. https://t.co/LGKWBd8TjO","{'coordinates': [37.96, -87.49], 'type': 'Point'}",37.96,-87.49,1.24408E+18,Sun Mar 29 01:47:04 +0000 2020,0,"{'coordinates': [-87.49, 37.96], 'type': 'Point'}"
"At 8:40 PM CDT, 4 SE Evansville [Vanderburgh Co, IN] PUBLIC reports FLASH FLOOD. REPORT FROM MPING: STREET/ROAD FLOODING; STREET/ROAD CLOSED; VEHICLES STRANDED. https://t.co/uRfk71TCFe","{'coordinates': [37.96, -87.49], 'type': 'Point'}",37.96,-87.49,1.24408E+18,Sun Mar 29 01:47:04 +0000 2020,0,"{'coordinates': [-87.49, 37.96], 'type': 'Point'}"
Road closures are opportunities. Never let anyone or anything shut you down! If your current road suddenly closed down simply build another one or found another route to your… https://t.co/wsv7MJQHGZ,"{'coordinates': [32.7153, -97.0169], 'type': 'Point'}",32.7153,-97.0169,1.24401E+18,Sat Mar 28 21:01:41 +0000 2020,0,"{'coordinates': [-97.0169, 32.7153], 'type': 'Point'}"
"At 6:00 AM HST, Wailua [Kauai Co, HI] EMERGENCY MNGR reports FLASH FLOOD. HALEILIO ROAD CLOSED IN WAILUA. https://t.co/uqjuVPdGsH","{'coordinates': [22.06, -159.34], 'type': 'Point'}",22.06,-159.34,1.24399E+18,Sat Mar 28 20:11:03 +0000 2020,0,"{'coordinates': [-159.34, 22.06], 'type': 'Point'}"
"At 6:00 AM HST, Wailua [Kauai Co, HI] EMERGENCY MNGR reports FLASH FLOOD. HALEILIO ROAD CLOSED IN WAILUA. https://t.co/Dnescs3H2O","{'coordinates': [22.06, -159.34], 'type': 'Point'}",22.06,-159.34,1.24399E+18,Sat Mar 28 20:11:03 +0000 2020,0,"{'coordinates': [-159.34, 22.06], 'type': 'Point'}"
"At 6:00 AM HST, 1 S Wailua [Kauai Co, HI] EMERGENCY MNGR reports FLASH FLOOD. KUAMOO ROAD CLOSED IN THE VICINITY OF COCO PALMS. https://t.co/uqjuVPdGsH","{'coordinates': [22.05, -159.34], 'type': 'Point'}",22.05,-159.34,1.24399E+18,Sat Mar 28 20:11:02 +0000 2020,0,"{'coordinates': [-159.34, 22.05], 'type': 'Point'}"
"At 6:00 AM HST, 1 S Wailua [Kauai Co, HI] EMERGENCY MNGR reports FLASH FLOOD. KUAMOO ROAD CLOSED IN THE VICINITY OF COCO PALMS. https://t.co/Dnescs3H2O","{'coordinates': [22.05, -159.34], 'type': 'Point'}",22.05,-159.34,1.24399E+18,Sat Mar 28 20:11:02 +0000 2020,0,"{'coordinates': [-159.34, 22.05], 'type': 'Point'}"
"At 6:00 AM HST, 2 W Wailua [Kauai Co, HI] EMERGENCY MNGR reports FLASH FLOOD. KAMAULU ROAD CLOSED NEAR THE SINGLE LANE BRIDGE IN WAILUA. https://t.co/Dnescs3H2O","{'coordinates': [22.06, -159.37], 'type': 'Point'}",22.06,-159.37,1.24399E+18,Sat Mar 28 20:11:01 +0000 2020,0,"{'coordinates': [-159.37, 22.06], 'type': 'Point'}"
"At 6:00 AM HST, 2 W Wailua [Kauai Co, HI] EMERGENCY MNGR reports FLASH FLOOD. KAMAULU ROAD CLOSED NEAR THE SINGLE LANE BRIDGE IN WAILUA. https://t.co/uqjuVPdGsH","{'coordinates': [22.06, -159.37], 'type': 'Point'}",22.06,-159.37,1.24399E+18,Sat Mar 28 20:11:01 +0000 2020,0,"{'coordinates': [-159.37, 22.06], 'type': 'Point'}"
225848: Stationary Vehicle on N1 Southbound after Old Johannesburg Road. Centre lane closed. Expect Delays.,"{'coordinates': [-25.91074305, 28.15656222], 'type': 'Point'}",-25.91074305,28.15656222,1.24398E+18,Sat Mar 28 19:26:48 +0000 2020,0,"{'coordinates': [28.15656222, -25.91074305], 'type': 'Point'}"
"It looks like with the warmer weather,  it might be nice to hike up Platte Clove Road https://t.co/mgMwIV5SwA which is currently seasonally closed https://t.co/n9IfhwrUOx...
https://t.co/tEP8G2w7rP","{'coordinates': [42.116201, -74.114585], 'type': 'Point'}",42.116201,-74.114585,1.2439E+18,Sat Mar 28 13:42:22 +0000 2020,0,"{'coordinates': [-74.114585, 42.116201], 'type': 'Point'}"
Thank you to the div if the tear who thought it clever to do this on a road that pretty much a lot of cars drive yes even with everything that's going on! Cant get through to brum council as I think they're closed @BhamUpdates @Zah33rAkbar https://t.co/4LQ9JWbM9b,"{'coordinates': [52.5014424, -1.7920889], 'type': 'Point'}",52.5014424,-1.7920889,1.24383E+18,Sat Mar 28 09:25:04 +0000 2020,0,"{'coordinates': [-1.7920889, 52.5014424], 'type': 'Point'}"
"On my allocated exercise period, I just love this road down to the beach, no people, no cars, and the beach is closed, so peaceful- there are so many birds you can hear now, enjoy the silence guys, take car, be… https://t.co/L6YsX1MGeV","{'coordinates': [38.68333333, -9.33333333], 'type': 'Point'}",38.68333333,-9.33333333,1.24383E+18,Sat Mar 28 09:07:03 +0000 2020,0,"{'coordinates': [-9.33333333, 38.68333333], 'type': 'Point'}"
"Grey St  (C477), Traralgon - Road Closed, Traffic Management are on-site to assist with traffic… https://t.co/Q7vamrgw7q #victraffic","{'coordinates': [-38.19310335, 146.53576955], 'type': 'Point'}",-38.19310335,146.5357696,1.24375E+18,Sat Mar 28 04:03:02 +0000 2020,0,"{'coordinates': [146.53576955, -38.19310335], 'type': 'Point'}"
"Grey St  (C477), Traralgon - Road Closed, Emergency Services are on-site to assist with traffic diversions.","{'coordinates': [-38.19310335, 146.53576955], 'type': 'Point'}",-38.19310335,146.5357696,1.24372E+18,Sat Mar 28 01:57:02 +0000 2020,0,"{'coordinates': [146.53576955, -38.19310335], 'type': 'Point'}"
Closed Snow on Road request at 2004 7 Av NW https://t.co/Ylj7n27uEg. Move to 7 day snic plan. this location has been added to our catch basin clearing list. bf. https://t.co/SS4EhJsOtJ,"{'coordinates': [51.05937041, -114.10645258], 'type': 'Point'}",51.05937041,-114.1064526,1.24368E+18,Fri Mar 27 23:38:37 +0000 2020,0,"{'coordinates': [-114.10645258, 51.05937041], 'type': 'Point'}"
"Closed Snow on Road request at 8804 34 Ave Nw, Calgary, Ab T3 B 1 R8, Canada https://t.co/GINUZPbIid. Field inspection not required. ja - as per attached photo the cb itself is frozen and has standing water on top of it. please forward to water servi... https://t.co/eYk6Gp4LXz","{'coordinates': [51.09366664, -114.2156931], 'type': 'Point'}",51.09366664,-114.2156931,1.24364E+18,Fri Mar 27 20:43:32 +0000 2020,0,"{'coordinates': [-114.2156931, 51.09366664], 'type': 'Point'}"
"#Repost @harrodsmen
- - - - - -
Our Knightsbridge store might be temporarily closed, but it’s still bringing magic to the Brompton Road. We’re proud to join the worldwide movement that’s brightening empty streets… https://t.co/uTYnBBCK0E","{'coordinates': [51.49965, -0.16354], 'type': 'Point'}",51.49965,-0.16354,1.24364E+18,Fri Mar 27 20:27:20 +0000 2020,0,"{'coordinates': [-0.16354, 51.49965], 'type': 'Point'}"
Closed Snow on Road request at 447 14 Av NE https://t.co/SQtUj5ORVx. Redirect to roads / other business unit. this location has been added to our catch basin clearing worklist. bf. https://t.co/3t1s7n9pfL,"{'coordinates': [51.06488165, -114.05346424], 'type': 'Point'}",51.06488165,-114.0534642,1.24363E+18,Fri Mar 27 20:08:39 +0000 2020,0,"{'coordinates': [-114.05346424, 51.06488165], 'type': 'Point'}"
Closed Road Maintenance request at 203 Whiteview Ba NE https://t.co/DTJ0Oryie1. Redirect to roads / other business unit. https://t.co/dFOFhph01B,"{'coordinates': [51.08346404, -113.9651586], 'type': 'Point'}",51.08346404,-113.9651586,1.24357E+18,Fri Mar 27 16:03:23 +0000 2020,0,"{'coordinates': [-113.9651586, 51.08346404], 'type': 'Point'}"
"Closed Road Maintenance request at 2180 Pegasus Wy NE https://t.co/VH3wLktCX8. Completed - close sr. location on service request is pegasus way, however the comments read '36 st'. there are bump signs on 36 st both north and southbound at both 80 ave...","{'coordinates': [51.0958702, -114.0087674], 'type': 'Point'}",51.0958702,-114.0087674,1.24357E+18,Fri Mar 27 15:53:26 +0000 2020,0,"{'coordinates': [-114.0087674, 51.0958702], 'type': 'Point'}"
"When a family is on quarantine they take the whole thing on the road! ⁠Family workout at SPARK. ⁠
⁠😎💪🏋️🏃😎💪🏋️🏃😎💪🏋️🏃⁠
WE KEEP IT UNDER 10 SO YOU CAN TRAIN IN SAFETY. ⁠
⁠
🤔🤔☹️ IS YOUR BIX BOX GYM CLOSED ? ☹️🤔🤔⁠
💸💸☹️… https://t.co/ixsvqmk3GM","{'coordinates': [38.79739328, -77.16472864], 'type': 'Point'}",38.79739328,-77.16472864,1.24356E+18,Fri Mar 27 15:39:23 +0000 2020,0,"{'coordinates': [-77.16472864, 38.79739328], 'type': 'Point'}"
94671: Obstruction on N3 Westbound after Ramp to Umlaas Road. 2 left lanes closed. Drive Carefully https://t.co/iUVeTfug7T,"{'coordinates': [-29.71696877, 30.496303], 'type': 'Point'}",-29.71696877,30.496303,1.24355E+18,Fri Mar 27 14:56:08 +0000 2020,1,"{'coordinates': [30.496303, -29.71696877], 'type': 'Point'}"
🚦L-7041-0 Kilmoylin Closed Monday 30th March to facilitate essential drainage work Waterford City And County Council apologies for any inconvenience caused #RoadAlert https://t.co/E53THGdfNQ,"{'coordinates': [52.1857461, -7.39713927], 'type': 'Point'}",52.1857461,-7.39713927,1.24355E+18,Fri Mar 27 14:37:47 +0000 2020,0,"{'coordinates': [-7.39713927, 52.1857461], 'type': 'Point'}"
🚦 #Waterford: L-7041-0 Kilmoylin Closed Monday 30th March to facilitate essential drainage work Waterford City And County Council apologies for any inconvenience caused #RoadAlert  via @waterfordcounci https://t.co/gHqfEs9d4f,"{'coordinates': [52.1857461, -7.39713927], 'type': 'Point'}",52.1857461,-7.39713927,1.24355E+18,Fri Mar 27 14:37:46 +0000 2020,0,"{'coordinates': [-7.39713927, 52.1857461], 'type': 'Point'}"
